Name;Length;WingSpan;WingArea;EmptyMass;MaxFuelMass;CritAirSpd;CritAirSpdMach;CritGearSpd;CombatFlaps;TakeoffFlaps;CritFlapsSpd;CritWingOverload;NumEngines;RPM;MaxNitro;NitroConsum;CritAoA
saab_j21ra;10.45000;11.60000;22.20000;3420.00000;712.00000;787.00000;0.76000;360.00000;20.00000;33.00000;0.1,460.0,1.0,260.0;-110000.0,230000.0;1.00000;5000,10200,14000;0.00000;0.00000;17.2,-14.0,18.1,-17.0
saab_j29a;10.22700;11.00000;23.50000;4990.00000;1160.00000;1102.00000;0.97000;420.00000;20.00000;33.00000;0.2,800.0,0.3,575.0,1.0,350.0;-190000.0,370000.0;1.00000;3000,10250,14000;0.00000;0.00000;16.0,-14.0,13.6,-17.0
saab_j29b;10.22700;11.00000;23.50000;4960.00000;1720.00000;1102.00000;0.97000;420.00000;20.00000;33.00000;0.2,800.0,0.3,575.0,1.0,350.0;-190000.0,370000.0;1.00000;3000,10250,14000;0.00000;0.00000;16.0,-14.0,13.6,-17.0
saab_j29d;10.22700;11.00000;23.50000;4900.00000;1720.00000;1102.00000;0.97000;420.00000;20.00000;33.00000;0.2,800.0,0.3,575.0,1.0,350.0;-190000.0,370000.0;1.00000;3000,10250,14000;0.00000;0.00000;16.0,-14.0,13.6,-17.0
saab_j29f;10.22700;11.00000;24.15000;4920.00000;1720.00000;1102.00000;0.97000;420.00000;20.00000;33.00000;0.2,800.0,0.3,575.0,1.0,350.0;-190000.0,370000.0;1.00000;3000,10250,14000;0.00000;0.00000;16.0,-14.0,13.6,-17.0
saab_j32b;14.50000;13.00000;37.32000;8680.00000;2762.00000;1160.00000;1.20000;450.00000;0.00000;33.00000;0.1,550.0,1.0,320.0;-275000.0,620000.0;1.00000;2750,8000,10000;0.00000;0.00000;19.1,-16.0,19.8,-17.0
saab_j35a;15.34000;9.42000;40.00000;7490.00000;2143.00000;1417.00000;2.30000;500.00000;0.00000;0.00000;;-275000.0,550000.0;1.00000;2750,8000,10000;0.00000;0.00000;36.1,-36.0,32.8,-30.0
saab_j35d;15.34000;9.42000;40.00000;7990.00000;3006.00000;1417.00000;2.30000;500.00000;0.00000;0.00000;;-275000.0,550000.0;1.00000;2750,8000,10000;0.00000;0.00000;36.1,-36.0,32.8,-30.0
saab_j35xs;15.34000;9.42000;40.00000;8140.00000;3006.00000;1417.00000;2.30000;500.00000;0.00000;0.00000;;-275000.0,550000.0;1.00000;2750,8000,10000;0.00000;0.00000;36.1,-36.0,32.8,-30.0
saab_ja37;15.34000;10.40000;50.00000;12200.00000;5440.00000;1536.00000;2.10000;620.00000;0.00000;0.00000;0.1,550.0,1.0,400.0;-400000.0,950000.0;1.00000;7000,11650,12300;0.00000;0.00000;34.1,-30.0,37.0,-30.0
saab_jas39a;14.10000;8.40000;30.00000;6750.00000;5013.00000;1543.00000;2.00000;620.00000;0.00000;0.00000;;-250000.0,450000.0;1.00000;8500,13350,15000;0.00000;0.00000;37.0,-32.0,36.0,-31.0
saab_jas39c;14.10000;8.40000;30.00000;6750.00000;5013.00000;1543.00000;2.00000;620.00000;0.00000;0.00000;;-250000.0,450000.0;1.00000;8500,13350,15000;0.00000;0.00000;37.0,-32.0,36.0,-31.0
saab_sk60b;10.80000;9.50000;16.30200;2070.00000;1065.00000;934.00000;0.91000;400.00000;0.00000;33.00000;0.1,400.0,1.0,350.0;-90000.0,185000.0;2.00000;8000,33670,36000;0.00000;0.00000;18.0,-14.0,16.5,-16.0
saab_t18b_1;13.23000;17.04000;42.40000;7685.00000;1224.00000;735.00000;0.84000;320.00000;20.00000;33.00000;0.1,490.0,1.0,290.0;-128500.0,321200.0;2.00000;500,2800,3150;0.00000;0.00000;16.8,-14.0,15.5,-16.5
saab_t18b_2;13.23000;17.04000;42.40000;7685.00000;1224.00000;735.00000;0.84000;320.00000;20.00000;33.00000;0.1,490.0,1.0,290.0;-128500.0,321200.0;2.00000;500,2800,3150;0.00000;0.00000;16.8,-14.0,15.5,-16.5
sagittario_2;9.56300;7.50000;14.73000;2305.00000;936.00000;1125.00000;1.21000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-80500.0,198500.0;1.00000;8000,14700,15500;0.00000;0.00000;21.0,-21.0,-17.0,20.0
sb2c_1c;11.17320;15.15910;39.21000;5343.00000;890.00000;656.00000;0.70000;333.00000;20.00000;33.00000;0.1,520.4,0.5,453.0,1.0,250.0;-169302.0,338604.0;1.00000;800,2600,3000;0.00000;0.00000;15.0,-15.0,15.0,-14.0
sb2c_4;11.17320;15.15910;39.21000;5222.00000;890.00000;656.00000;0.70000;333.00000;20.00000;33.00000;0.1,520.4,0.5,453.0,1.0,250.0;-169302.0,338604.0;1.00000;800,2800,3100;0.00000;0.00000;15.0,-15.0,15.0,-14.0
sb2c_5;11.17320;15.15910;39.21000;5222.00000;890.00000;656.00000;0.70000;333.00000;20.00000;33.00000;0.1,520.4,0.5,453.0,1.0,250.0;-169302.0,338604.0;1.00000;800,2800,3100;0.00000;0.00000;15.0,-15.0,15.0,-14.0
sb2u-2;10.00000;12.77000;28.36000;3023.00000;386.82000;740.00000;0.62000;740.00000;0.00000;0.00000;0.1,740.0,1.0,700.0;-144060.0,246960.0;1.00000;800,2630,3060;0.00000;0.00000;18.0,-12.0,15.8,-18.5
sb2u-3;10.00000;12.77000;28.36000;3023.00000;386.82000;740.00000;0.62000;740.00000;0.00000;0.00000;0.1,740.0,1.0,700.0;-144060.0,246960.0;1.00000;800,2630,3060;0.00000;0.00000;18.0,-12.0,15.8,-18.5
sb_2m_100;12.27000;20.33000;56.70000;4351.00000;1130.00000;550.00000;0.75000;350.00000;20.00000;33.00000;0.1,320.0,1.0,280.0;-56231.0,89969.0;2.00000;440,2400,2900;0.00000;0.00000;17.0,-12.0,15.0,-19.0
sb_2m_103c;12.27000;20.33000;56.70000;4902.00000;1130.00000;580.00000;0.75000;350.00000;20.00000;33.00000;0.1,320.0,1.0,280.0;-91233.0,121644.0;2.00000;900,2450,2900;0.00000;0.00000;17.0,-12.0,15.0,-19.0
sb_2m_103u_mv3;12.27000;20.33000;56.70000;4902.00000;1130.00000;580.00000;0.75000;350.00000;20.00000;33.00000;0.1,320.0,1.0,280.0;-90865.0,136298.0;2.00000;900,2450,2900;0.00000;0.00000;17.0,-12.0,15.0,-19.0
sb_2m_105;12.27000;20.33000;56.70000;5122.00000;1130.00000;600.00000;0.75000;350.00000;20.00000;33.00000;0.1,320.0,1.0,280.0;-121644.0,182466.0;2.00000;900,2700,2800;0.00000;0.00000;17.0,-12.0,15.0,-19.0
sbd-3;9.96000;12.66000;30.19000;3210.00000;272.20000;740.00000;0.80000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-220729.0,220729.0;1.00000;800,2350,2500;0.00000;0.00000;15.5,-13.0,14.5,-13.0
scimitar_f1;16.84630;11.32840;45.04880;11722.00000;3965.50000;1322.00000;1.14000;583.30000;45.00000;70.00000;0.2,650.0,0.3,637.0,1.0,447.2;-230000.0,850000.0;2.00000;2750,8000,10000;0.00000;0.00000;23.0,-21.0,21.5,-19.0
scout_ah_mk1;9.85000;4.00000;0.60000;1590.00000;558.00000;330.00000;0.60000;320.00000;0.00000;0.00000;;-40000.0,83000.0;1.00000;5000,34000,44000;0.00000;0.00000;28.6,-28.0,22.6,-21.0
sea_fury_fb11;10.55000;11.71000;26.00000;4726.00000;653.00000;826.00000;0.83000;360.00000;20.00000;33.00000;0.1,430.0,1.0,273.0;-185000.0,280000.0;1.00000;600,2701,3120;0.00000;0.00000;16.2,-15.0,14.2,-14.7
sea_harrier_fa2;14.30000;7.70000;18.60000;6060.00000;2293.00000;1463.00000;1.25000;648.00000;0.00000;33.00000;0.1,1111.0,0.3,926.0,1.0,556.0;-220000.0,560000.0;1.00000;4900,7510,10000;223.00000;2.40000;21.0,-21.0,21.0,-20.0
sea_hawk_fga6;11.58000;11.20000;25.80000;4550.00000;1440.00000;1012.00000;0.95000;370.00000;0.00000;33.00000;0.1,850.0,1.0,796.0;-170000.0,335000.0;1.00000;5000,12700,16000;0.00000;0.00000;16.1,-14.0,14.5,-17.0
sea_venom_faw20;10.00000;12.00000;25.98000;4520.00000;1680.20000;1045.00000;0.92000;420.00000;20.00000;33.00000;0.1,450.0,0.5,351.0,1.0,320.0;-154001.0,310001.0;1.00000;3000,10250,14000;0.00000;0.00000;16.0,-14.0,14.6,-17.0
seafire_fr47;9.96000;11.30000;22.67600;4230.00000;345.00000;890.00000;0.87000;330.00000;0.00000;33.00000;0.0,450.0,0.3,370.0,1.0,250.0;-160000.0,250000.0;1.00000;450,2750,3100;0.00000;0.00000;17.8,-17.0,16.0,-20.0
seafire_mk17;9.12000;11.25000;22.47600;3220.00000;324.00000;787.00000;0.87000;260.00000;0.00000;0.00000;0.5,290.0,1.0,260.0;-120000.0,185000.0;1.00000;450,2750,3100;0.00000;0.00000;17.6,-17.0,15.5,-20.0
seafire_mk3;9.12000;11.23000;22.47600;2770.00000;289.00000;760.00000;0.82000;270.00000;0.00000;0.00000;0.5,290.0,1.0,230.0;-88000.0,160000.0;1.00000;450,3000,3300;0.00000;0.00000;17.2,-17.0,15.5,-20.0
shackleton_mr_mk_2;26.62000;36.58000;132.00000;23300.00000;10776.00000;583.00000;0.80000;438.00000;0.00000;33.00000;0.1,440.0,1.0,301.0;-295000.0,587500.0;4.00000;800,2751,3000;88.00000;0.05000;16.0,-15.5,14.5,-13.0
sm_79_1936;15.60000;21.20000;61.70000;7082.00000;2391.00000;530.00000;0.61000;300.00000;20.00000;33.00000;0.1,325.0,1.0,220.0;-120000.0,193592.0;3.00000;390,2300,2500;0.00000;0.00000;14.5,-12.0,14.5,-13.0
sm_79_1937;15.60000;21.20000;61.70000;7082.00000;2391.00000;530.00000;0.61000;300.00000;20.00000;33.00000;0.1,325.0,1.0,220.0;-120000.0,193592.0;3.00000;390,2300,2500;0.00000;0.00000;14.5,-12.0,14.5,-13.0
sm_79_1939;15.60000;21.20000;61.70000;7082.00000;2391.00000;530.00000;0.61000;300.00000;20.00000;33.00000;0.1,325.0,1.0,220.0;-120000.0,193592.0;3.00000;390,2301,2500;0.00000;0.00000;14.5,-12.0,14.5,-13.0
sm_79_1941;15.60000;21.20000;61.70000;7082.00000;2391.00000;530.00000;0.61000;300.00000;20.00000;33.00000;0.1,325.0,1.0,220.0;-120000.0,193592.0;3.00000;390,2395,2500;38.00000;0.01060;14.5,-12.0,14.5,-13.0
sm_79_1942;15.60000;21.20000;61.70000;6882.00000;2391.00000;530.00000;0.61000;300.00000;20.00000;33.00000;0.1,325.0,1.0,220.0;-120000.0,193592.0;3.00000;390,2301,2500;38.00000;0.01060;14.5,-12.0,14.5,-13.0
sm_79_1943;15.60000;21.20000;61.70000;6882.00000;2391.00000;530.00000;0.61000;300.00000;20.00000;33.00000;0.1,325.0,1.0,220.0;-120000.0,193592.0;3.00000;390,2301,2500;38.00000;0.01060;14.5,-12.0,14.5,-13.0
sm_79_iar;16.20000;21.20000;61.70000;6640.00000;2391.00000;540.00000;0.61000;300.00000;20.00000;33.00000;0.1,480.0,1.0,280.0;-120000.0,193592.0;2.00000;410,2401,2500;38.00000;0.01060;14.5,-12.0,14.5,-13.0
sm_91;13.25000;19.70000;41.38000;7023.00000;1030.00000;845.00000;0.81000;300.00000;20.00000;33.00000;0.1,600.0,0.5,340.0,1.0,260.0;-203446.0,406892.0;2.00000;500,2800,3150;0.00000;0.00000;17.5,-12.0,17.0,-11.0
sm_92;13.69000;18.54000;38.46000;6373.00000;2040.00000;845.00000;0.81000;300.00000;20.00000;33.00000;0.1,600.0,0.5,340.0,1.0,260.0;-218024.0,436047.0;2.00000;500,2800,3150;0.00000;0.00000;20.0,-12.0,18.0,-11.0
so_4050_vautour_2a;17.65000;15.10000;45.00000;11000.00000;3182.00000;1166.00000;1.10000;425.00000;20.00000;33.00000;0.1,600.0,1.0,463.0;-240000.0,530000.0;2.00000;2750,8450,10000;0.00000;0.00000;22.0,-14.2,16.0,-22.0
so_4050_vautour_2b;17.65000;15.10000;45.00000;11500.00000;3182.00000;1166.00000;1.10000;425.00000;20.00000;33.00000;0.1,600.0,1.0,463.0;-240000.0,530000.0;2.00000;2750,8450,10000;0.00000;0.00000;22.0,-14.2,16.0,-22.0
so_4050_vautour_2n;17.65000;15.10000;45.00000;11000.00000;3182.00000;1166.00000;1.10000;425.00000;20.00000;33.00000;0.1,600.0,1.0,463.0;-240000.0,530000.0;2.00000;2750,8450,10000;0.00000;0.00000;22.0,-14.2,16.0,-22.0
so_4050_vautour_2n_late;17.65000;15.10000;45.00000;11000.00000;3182.00000;1166.00000;1.10000;425.00000;20.00000;33.00000;0.1,600.0,1.0,463.0;-240000.0,530000.0;2.00000;2750,8450,10000;0.00000;0.00000;22.0,-14.2,16.0,-22.0
so_8000_narval;9.96000;11.77000;26.46000;5040.00000;515.00000;900.00000;0.91000;330.00000;20.00000;33.00000;0.0,450.0,0.3,370.0,1.0,270.0;-180000.0,340000.0;1.00000;500,3250,3650;190.00000;0.05300;18.2,-17.0,16.0,-20.0
soc_1;8.17900;10.82000;29.43000;1861.00000;346.00000;500.00000;0.63000;550.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-127138.0,101120.0;1.00000;500,2200,2500;0.00000;0.00000;17.0,-14.5,16.5,-13.0
spitfire_f22;9.96000;11.30000;22.67600;3550.00000;390.00000;875.00000;0.87000;260.00000;0.00000;0.00000;0.5,290.0,1.0,260.0;-138000.0,225000.0;1.00000;450,2750,3100;0.00000;0.00000;17.8,-17.0,16.0,-20.0
spitfire_f24;9.96000;11.30000;22.67600;3550.00000;390.00000;875.00000;0.87000;260.00000;0.00000;0.00000;0.5,290.0,1.0,260.0;-138000.0,225000.0;1.00000;450,2750,3100;0.00000;0.00000;17.8,-17.0,16.0,-20.0
spitfire_fr_mk14e;9.12000;9.90000;21.40000;3270.00000;358.00000;794.00000;0.87000;260.00000;0.00000;0.00000;0.5,290.0,1.0,260.0;-120000.0,195000.0;1.00000;450,2750,3100;0.00000;0.00000;19.2,-17.0,15.5,-20.0
spitfire_ix;9.12000;11.25000;22.47600;2960.00000;289.00000;774.00000;0.87000;270.00000;0.00000;0.00000;0.5,290.0,1.0,230.0;-74701.0,166666.0;1.00000;450,3000,3300;0.00000;0.00000;17.2,-17.0,15.5,-20.0
spitfire_ix_cw;9.12000;9.90000;21.40000;2960.00000;289.00000;774.00000;0.87000;270.00000;0.00000;0.00000;0.5,290.0,1.0,230.0;-74701.0,166666.0;1.00000;450,3000,3300;0.00000;0.00000;18.2,-17.0,15.5,-20.0
spitfire_ix_early;9.12000;11.25000;22.47600;2960.00000;289.00000;774.00000;0.87000;270.00000;0.00000;0.00000;0.5,290.0,1.0,230.0;-89000.0,166000.0;1.00000;450,3000,3300;0.00000;0.00000;17.0,-17.0,15.5,-20.0
spitfire_mk1;9.12000;11.25000;22.47600;2335.00000;289.00000;760.00000;0.82000;270.00000;0.00000;0.00000;0.5,290.0,1.0,230.0;-87500.0,150000.0;1.00000;450,3000,3600;0.00000;0.00000;17.2,-17.0,14.1,-20.0
spitfire_mk14c;9.12000;11.25000;22.47600;3270.00000;358.00000;794.00000;0.87000;260.00000;0.00000;0.00000;0.5,290.0,1.0,260.0;-120000.0,195000.0;1.00000;450,2750,3100;0.00000;0.00000;17.6,-17.0,15.5,-20.0
spitfire_mk14e;9.12000;11.25000;22.47600;3270.00000;358.00000;794.00000;0.87000;260.00000;0.00000;0.00000;0.5,290.0,1.0,260.0;-120000.0,195000.0;1.00000;450,2750,3100;0.00000;0.00000;17.6,-17.0,15.5,-20.0
spitfire_mk18e;9.12000;11.25000;22.47600;3300.00000;358.00000;798.00000;0.87000;260.00000;0.00000;0.00000;0.5,290.0,1.0,260.0;-120000.0,195000.0;1.00000;450,2750,3100;0.00000;0.00000;17.6,-17.0,15.5,-20.0
spitfire_mk5b;9.12000;11.23000;22.47600;2610.00000;289.00000;760.00000;0.82000;270.00000;0.00000;0.00000;0.5,290.0,1.0,230.0;-88000.0,160000.0;1.00000;450,3000,3300;0.00000;0.00000;17.2,-17.0,15.5,-20.0
spitfire_mk5b_notrop;9.12000;11.23000;22.47600;2570.00000;289.00000;760.00000;0.82000;270.00000;0.00000;0.00000;0.5,290.0,1.0,230.0;-88000.0,160000.0;1.00000;450,3000,3300;0.00000;0.00000;17.2,-17.0,15.5,-20.0
spitfire_mk5c;9.12000;11.23000;22.47600;2670.00000;289.00000;760.00000;0.82000;270.00000;0.00000;0.00000;0.5,290.0,1.0,230.0;-88000.0,160000.0;1.00000;450,3000,3300;0.00000;0.00000;17.2,-17.0,15.5,-20.0
spitfire_mk5c_notrop;9.12000;11.23000;22.47600;2670.00000;289.00000;760.00000;0.82000;270.00000;0.00000;0.00000;0.5,290.0,1.0,230.0;-88000.0,160000.0;1.00000;450,3000,3300;0.00000;0.00000;17.2,-17.0,15.5,-20.0
spitfire_mk9c_4cannons;9.12000;11.25000;22.47600;3021.00000;289.00000;774.00000;0.87000;270.00000;0.00000;0.00000;0.5,290.0,1.0,230.0;-89000.0,166000.0;1.00000;450,3000,3300;0.00000;0.00000;17.0,-17.0,15.5,-20.0
spitfire_xvi;9.20000;9.90000;21.40000;3010.00000;310.00000;774.00000;0.87000;260.00000;0.00000;0.00000;0.5,290.0,1.0,260.0;-89000.0,166000.0;1.00000;450,3000,3300;0.00000;0.00000;18.2,-17.0,15.5,-20.0
spitfiremkii;9.12000;11.23000;22.47600;2405.00000;289.00000;760.00000;0.82000;270.00000;0.00000;0.00000;0.5,290.0,1.0,230.0;-87500.0,150000.0;1.00000;450,3000,3600;0.00000;0.00000;17.0,-17.0,15.5,-20.0
spitfiremkiia;9.12000;11.23000;22.47600;2375.00000;289.00000;760.00000;0.82000;270.00000;0.00000;0.00000;0.5,290.0,1.0,230.0;-87500.0,150000.0;1.00000;450,3000,3600;0.00000;0.00000;17.0,-17.0,15.5,-20.0
stirling_mk1;26.60000;30.20000;135.60000;21145.00000;6440.00000;498.00000;0.70000;258.00000;20.00000;33.00000;0.1,350.0,1.0,245.0;-300000.0,600000.0;4.00000;600,2800,3200;0.00000;0.00000;15.0,-13.0,21.9,-16.0
stirling_mk3;26.60000;30.20000;135.60000;21339.00000;6440.00000;498.00000;0.70000;258.00000;20.00000;33.00000;0.1,350.0,1.0,245.0;-300000.0,600000.0;4.00000;600,2800,3200;0.00000;0.00000;15.0,-13.0,21.9,-16.0
strikemaster_mk88;10.27400;11.23000;19.85000;2830.00000;1216.00000;875.00000;0.85000;282.00000;0.00000;33.00000;0.1,550.0,0.3,340.0,1.0,292.0;-80000.0,175000.0;1.00000;5500,13760,14500;0.00000;0.00000;16.1,-14.0,14.5,-17.0
su-11;10.55000;11.80000;22.20000;4637.00000;1846.00000;1025.00000;0.84000;420.00000;20.00000;33.00000;0.1,580.4,1.0,380.4;-125000.0,345000.0;2.00000;2700,8700,9000;0.00000;0.00000;17.3,-15.0,15.2,-18.0
su-2_m82;10.46000;14.30000;28.98000;3357.00000;560.00000;620.00000;0.80000;350.00000;20.00000;33.00000;0.1,450.0,0.3,340.0,1.0,280.0;-80861.0,161723.0;1.00000;500,2400,2600;0.00000;0.00000;18.0,-11.0,16.0,-18.0
su-2_mv5;10.25000;14.30000;28.98000;3091.00000;560.00000;620.00000;0.80000;350.00000;20.00000;33.00000;0.1,450.0,0.3,340.0,1.0,280.0;-80861.0,161723.0;1.00000;450,2375,2800;0.00000;0.00000;18.0,-11.0,16.0,-18.0
su-2_tss1;10.25000;14.30000;28.98000;2971.00000;560.00000;620.00000;0.80000;350.00000;20.00000;33.00000;0.1,450.0,0.3,340.0,1.0,280.0;-80861.0,161723.0;1.00000;450,2375,2800;0.00000;0.00000;18.0,-11.0,16.0,-18.0
su-6_am42;9.24000;13.58000;28.60000;4535.00000;563.34000;680.00000;0.65000;330.00000;20.00000;33.00000;0.1,480.0,1.0,290.0;-136261.0,273420.0;1.00000;500,2500,2700;0.00000;0.00000;17.0,-14.5,16.5,-13.0
su-6_am42_23;9.24000;13.58000;28.60000;4535.00000;563.34000;680.00000;0.65000;330.00000;20.00000;33.00000;0.1,480.0,1.0,290.0;-136261.0,273420.0;1.00000;500,2500,2700;0.00000;0.00000;17.0,-14.5,16.5,-13.0
su-6_m71;9.24000;13.58000;26.00000;4600.00000;563.34000;680.00000;0.80000;330.00000;20.00000;33.00000;0.1,480.0,1.0,290.0;-136261.0,273420.0;1.00000;500,2400,2600;0.00000;0.00000;17.0,-14.5,16.5,-13.0
su-7b;16.60700;9.30900;34.00000;7823.00000;2800.00000;1260.00000;2.20000;630.00000;0.00000;0.00000;0.2,700.0,0.3,520.0,1.0,473.0;-160000.0,550000.0;1.00000;3995,8550,9100;0.00000;0.00000;23.0,-21.0,-17.0,18.0
su-7bkl;16.60700;9.30900;34.00000;8343.00000;3218.00000;1260.00000;2.20000;630.00000;0.00000;0.00000;0.2,700.0,0.3,520.0,1.0,473.0;-175000.0,580000.0;1.00000;3995,8550,9100;0.00000;0.00000;23.0,-21.0,-17.0,18.0
su-7bmk;16.60700;9.30900;34.00000;8262.00000;3018.00000;1260.00000;2.20000;630.00000;0.00000;0.00000;0.2,700.0,0.3,520.0,1.0,473.0;-175000.0,580000.0;1.00000;3995,8550,9100;0.00000;0.00000;23.0,-21.0,-17.0,18.0
su-8;13.53000;20.50000;60.00000;9310.00000;2190.00000;720.00000;0.81000;390.00000;20.00000;33.00000;0.1,480.0,0.4,350.0,1.0,310.0;-207187.0,414374.0;2.00000;500,2400,2600;0.00000;0.00000;17.5,-12.0,17.0,-12.0
su-9;10.55000;11.20000;20.20000;4060.00000;1846.00000;1025.00000;0.84000;420.00000;20.00000;33.00000;0.1,580.4,1.0,380.4;-125000.0,345000.0;2.00000;2700,8700,9000;0.00000;0.00000;17.0,-15.0,15.0,-18.0
su_17m2;18.86800;0.0,13.7,0.5,12.2,1.0,10.0;0.0,34.0,0.5,34.0,1.0,34.0;10945.00000;6400.00000;0.0,1050.0,0.5,1155.0,1.0,1417.0;0.0,0.9,0.5,1.0,1.0,2.1;630.00000;0.00000;95.00000;0.2,700.0,0.3,520.0,1.0,473.0;0.0,-255000.0,740000.0,0.5,-255000.0,740000.0,1.0,-275000.0,770000.0;1.00000;3995,8550,9100;0.00000;0.00000;0.0,18.5,-16.0,18.5,-16.0,0.5,18.5,-16.0,18.5,-16.0,1.0,23.0,-18.0,23.0,-18.0
su_17m4;18.86800;0.0,13.7,0.5,12.2,1.0,10.0;0.0,34.0,0.5,34.0,1.0,34.0;11140.00000;6400.00000;0.0,1050.0,0.5,1155.0,1.0,1417.0;0.0,0.9,0.5,1.0,1.0,2.1;630.00000;0.00000;95.00000;0.2,700.0,0.3,520.0,1.0,473.0;0.0,-255000.0,740000.0,0.5,-255000.0,740000.0,1.0,-275000.0,770000.0;1.00000;3995,8550,9100;0.00000;0.00000;0.0,18.5,-16.0,18.5,-16.0,0.5,18.5,-16.0,18.5,-16.0,1.0,23.0,-18.0,23.0,-18.0
su_22m3;18.86000;0.0,13.7,0.5,12.2,1.0,10.0;0.0,34.0,0.5,34.0,1.0,34.0;10945.00000;6400.00000;0.0,1050.0,0.5,1155.0,1.0,1417.0;0.0,0.9,0.5,1.0,1.0,2.1;630.00000;0.00000;95.00000;0.2,700.0,0.3,520.0,1.0,473.0;0.0,-255000.0,740000.0,0.5,-255000.0,740000.0,1.0,-275000.0,770000.0;1.00000;3995,8550,9100;0.00000;0.00000;0.0,18.5,-16.0,18.5,-16.0,0.5,18.5,-16.0,18.5,-16.0,1.0,23.0,-18.0,23.0,-18.0
su_22m4;18.86800;0.0,13.7,0.5,12.2,1.0,10.0;0.0,34.0,0.5,34.0,1.0,34.0;11140.00000;6400.00000;0.0,1050.0,0.5,1155.0,1.0,1417.0;0.0,0.9,0.5,1.0,1.0,2.1;630.00000;0.00000;95.00000;0.2,700.0,0.3,520.0,1.0,473.0;0.0,-255000.0,740000.0,0.5,-255000.0,740000.0,1.0,-275000.0,770000.0;1.00000;3995,8550,9100;0.00000;0.00000;0.0,18.5,-16.0,18.5,-16.0,0.5,18.5,-16.0,18.5,-16.0,1.0,23.0,-18.0,23.0,-18.0
su_22um3k;18.86000;0.0,13.7,0.5,12.2,1.0,10.0;0.0,34.0,0.5,34.0,1.0,34.0;11500.00000;6400.00000;0.0,1050.0,0.5,1155.0,1.0,1417.0;0.0,0.9,0.5,1.0,1.0,2.1;630.00000;0.00000;95.00000;0.2,700.0,0.3,520.0,1.0,473.0;0.0,-255000.0,740000.0,0.5,-255000.0,740000.0,1.0,-275000.0,770000.0;1.00000;3995,8550,9100;0.00000;0.00000;0.0,18.5,-16.0,18.5,-16.0,0.5,18.5,-16.0,18.5,-16.0,1.0,23.0,-18.0,23.0,-18.0
su_24m;22.67000;0.0,17.6,0.5,14.7,1.0,10.4;0.0,55.0,0.5,53.0,1.0,51.0;22100.00000;16440.00000;0.0,945.0,0.5,1155.0,1.0,1522.0;0.0,0.9,0.5,1.4,1.0,1.7;500.00000;30.00000;99.00000;0.2,800.0,0.3,600.0,1.0,500.0;0.0,-600000.0,1000000.0,0.5,-700000.0,1250000.0,1.0,-820000.0,1450000.0;2.00000;3995,8550,9100;0.00000;0.00000;0.0,20.5,-14.0,17.5,-15.0,0.5,21.0,-18.0,21.0,-18.0,1.0,25.0,-18.0,25.0,-18.0
su_25;14.16000;14.36000;33.70000;10120.00000;5572.00000;1100.00000;0.87000;420.00000;25.00000;0.00000;0.2,900.0,1.0,420.0;-260000.0,620000.0;2.00000;3000,9500,9950;0.00000;0.00000;21.0,-16.0,23.0,-17.0
su_25_558arz;14.16000;14.36000;33.70000;10250.00000;5572.00000;1100.00000;0.87000;420.00000;25.00000;0.00000;0.2,900.0,1.0,420.0;-260000.0,620000.0;2.00000;3000,9500,9950;0.00000;0.00000;21.0,-16.0,23.0,-17.0
su_25k;14.16000;14.36000;33.70000;10120.00000;5572.00000;1100.00000;0.87000;420.00000;25.00000;0.00000;0.2,900.0,1.0,420.0;-260000.0,620000.0;2.00000;3000,9500,9950;0.00000;0.00000;21.0,-16.0,23.0,-17.0
su_25sm3;14.16000;14.36000;33.70000;10230.00000;5538.00000;1100.00000;0.87000;420.00000;25.00000;0.00000;0.2,1050.0,1.0,420.0;-320000.0,640000.0;2.00000;3000,9500,12000;0.00000;0.00000;21.0,-16.0,23.0,-17.0
su_25t;14.16000;14.36000;33.70000;10670.00000;6512.00000;1100.00000;0.87000;420.00000;25.00000;0.00000;0.2,1050.0,1.0,420.0;-320000.0,640000.0;2.00000;3000,9500,11150;0.00000;0.00000;21.0,-16.0,23.0,-17.0
su_25tm;14.16000;14.36000;33.70000;10740.00000;6512.00000;1100.00000;0.87000;420.00000;25.00000;0.00000;0.2,1050.0,1.0,420.0;-320000.0,640000.0;2.00000;3000,9500,11150;0.00000;0.00000;21.0,-16.0,23.0,-17.0
su_27;21.93000;14.70000;61.98000;16300.00000;9400.00000;1540.00000;2.35000;700.00000;0.00000;90.00000;0.2,1018.0,1.0,600.0;-480000.0,1350000.0;2.00000;5500,8350,8950;0.00000;0.00000;30.0,-20.0,29.0,-22.0
su_27sm;21.93000;14.70000;61.98000;16700.00000;9400.00000;1540.00000;2.35000;700.00000;0.00000;90.00000;0.2,1018.0,1.0,600.0;-480000.0,1350000.0;2.00000;5500,8350,8950;0.00000;0.00000;30.0,-20.0,29.0,-22.0
su_30sm;21.93000;14.70000;61.98000;18830.00000;9400.00000;1540.00000;2.10000;700.00000;0.00000;90.00000;0.2,1018.0,1.0,600.0;-530000.0,1600000.0;2.00000;5500,8350,8950;0.00000;0.00000;32.0,-20.0,30.0,-22.0
